IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1470436,2764079,4682706,8252295,8340818,4051166,2057133,1018214,PLA
1455357,2707541,4567814,8136652,8134258,4082260,2031990,1023802,PLA
1244726,2318419,3749720,7317608,6503478,3191287,1714695,806274,PLA
1524555,2846419,4821746,8285916,8387734,4162678,2114502,1039284,PLA
1556671,2793136,4593080,8027542,8162380,4226656,2167323,1030082,PLA
1299986,2398389,3970038,6912397,6802089,3478618,1819460,883847,PLA
1268412,2346667,3830554,7201579,6441551,3242095,1722555,823977,PLA
2068143,3585811,6019234,8312830,8316402,5422280,2660935,1277035,PLA
1020424,1928936,3278102,8001970,6411651,3230052,1461660,831404,PLA
1442484,2742443,4735687,8387752,8387461,5101474,2535383,1277522,PLA
1518565,2779904,4495115,7692185,8125623,4131517,2143959,1017576,PLA
1216055,2320136,3697682,6152218,5943270,3021239,1688927,796099,PLA
1464489,2738194,4642553,8132466,8146950,4329633,2165537,1086105,PLA
1535855,2782241,4618082,8094022,8198407,4451826,2264282,1090675,PLA
1291498,2399279,4016911,6860908,6680116,3399343,1804777,899058,PLA
1385263,2533043,4253551,7653292,7494000,4012022,1936758,1017877,PLA
1469014,2675359,4427523,7830935,8302639,4040534,2050741,995984,PLA
1290485,2391653,3971459,6812433,6651273,3363873,1800645,873641,PLA
1466220,2761050,4691644,8303430,8387776,4315714,2169227,1079579,PLA
1611119,2971788,5090984,8388199,8387211,5258898,2601418,1294311,PLA
1390379,2540495,4263338,7685327,7521591,4029997,1942414,1020218,PLA
1487155,2740399,4614424,8242734,8294892,4857498,2394961,1192595,PLA
1498173,2766091,4563702,7846346,8088702,4051013,2084085,1010020,PLA
1242564,2403670,3775533,6590661,6117708,3214766,1764089,931094,PLA
1474325,2666930,4370601,7750079,8352838,4065991,2068781,994456,PLA
1476249,2751100,4643933,8033657,8056522,3992922,2031539,1008706,PLA
1157848,2275258,3441789,5699239,5433388,2842593,1614446,760737,PLA
1289819,2396316,3988097,7371915,7152522,3882291,1886501,912655,PLA
1247030,2371474,4012193,7527829,7020930,3928807,1895040,909201,PLA
1328223,2421592,3986823,7226914,7256197,3830350,1876357,925385,PLA
1227269,2411264,3696403,6542958,5965973,3202287,1757189,958333,PLA
1509155,2753244,4461007,7694516,8176129,4099328,2119190,1007609,PLA
1398097,2542793,4228388,7711835,7585239,4063031,1951785,1002807,PLA
1444566,2744731,4733908,8380513,8387486,5031333,2504038,1260237,PLA
1242009,2346062,3808160,6375966,6165213,3111413,1726005,823012,PLA
1309106,2427284,4112319,7268044,7116032,3793690,1866189,978134,PLA
1430479,2614265,4378265,7945863,7793473,4133560,1990508,1033021,PLA
1316006,2432026,4115471,7235089,7118118,3762052,1859007,982903,PLA
1360968,2497651,4207073,7501155,7362977,3926658,1909900,1006761,PLA
1258279,2347749,3852486,7008186,6516930,3207637,1749969,833281,PLA
1164287,2288880,3464785,5781203,5481861,2877747,1628344,780964,PLA
1514419,2759398,4602790,8158527,8240480,4643814,2319247,1136323,PLA
1317315,2414532,4038320,7050996,6580969,3486427,1779045,901687,PLA
1447517,2712776,4631339,8365163,8374001,5168171,2505041,1274409,PLA
1203736,2307831,3645248,6046024,5837932,2978441,1671329,783325,PLA
1246398,2350446,3826843,6413805,6202747,3126663,1732275,827563,PLA
1473797,2767646,4687215,8194914,8273367,4024017,2050651,1013890,PLA
1525070,2782245,4499588,7711623,8121904,4124478,2139842,1013904,PLA
1317665,2426277,4088036,7154915,6897359,3652707,1826957,950813,PLA
1473493,2747149,4637909,8027263,8063062,3987550,2028119,1007611,PLA
1256747,2332756,3790746,7258719,6472048,3217074,1718684,815259,PLA
1428353,2595510,4329907,7880533,7773603,4138153,1987663,1030930,PLA
1450851,2720893,4637784,8278014,8284995,4841281,2371146,1202187,PLA
1311472,2401595,3992848,6924674,6342239,3331010,1745199,860741,PLA
1480512,2753194,4640923,8032120,8060476,4005024,2038562,1009795,PLA
1808016,3222426,5452648,8386552,8386982,5494296,2666897,1316621,PLA
1268414,2390835,3909270,6671282,6374155,3235857,1775750,885059,PLA
1296057,2379400,3875425,7282194,7029561,3610141,1821754,875191,PLA
2124030,3664994,6156784,8386883,8386473,5729028,2789904,1340863,PLA
1468884,2678727,4403245,7792729,7897220,4129872,2052233,1024420,PLA
1505074,2779497,4561473,7873714,8207525,4088399,2111562,1013481,PLA
1271478,2369501,3923333,6832571,6504740,3230142,1768400,850851,PLA
1255132,2342563,3835597,7050050,6519836,3202273,1745575,829092,PLA
1549169,2787937,4601326,8052128,8171515,4358341,2225238,1063831,PLA
1264012,2388102,4048880,7454446,7040356,3887188,1886014,932458,PLA
1446571,2713388,4623608,8333949,8367864,5139647,2495314,1268080,PLA
1202940,2370662,3602837,6273251,5772850,3088783,1711779,902392,PLA
2133286,3681763,6189090,8387174,8386445,5722389,2795200,1340480,PLA
1292679,2406891,3913094,6851109,6213436,3308141,1742995,887635,PLA
1737676,3059151,5051531,8102069,8203530,4652203,2348049,1114170,PLA
1430476,2610718,4369987,7913306,7749029,4125656,1985775,1031818,PLA
1294887,2414929,4092316,7326820,7092170,3823171,1872440,963731,PLA
1468747,2671081,4414986,7819236,8316915,4043691,2052089,995292,PLA
1562990,2794372,4584245,8008382,8145176,4240588,2175295,1031084,PLA
1340113,2467271,4167176,7370560,7250505,3853380,1886845,997218,PLA
1301787,2407128,4082941,7274986,7100622,3756554,1841371,982063,PLA
1275497,2408482,3854258,6771797,6142119,3281159,1746037,906927,PLA
1503522,2779370,4568804,7893854,8216494,4086195,2109140,1013654,PLA
1472760,2663053,4366541,7752574,8360775,4064493,2066517,993865,PLA
1442850,2710743,4634987,8363398,8365978,5141432,2491763,1270285,PLA
1518249,2780573,4499247,7702764,8131398,4107107,2132126,1012020,PLA
1323632,2427544,4048290,7229002,7200316,3805860,1870097,952878,PLA
1526065,2787153,4635875,8120346,8245714,4159175,2128710,1025225,PLA
1441972,2735820,4716907,8388089,8387480,5130005,2535985,1281072,PLA
1315387,2432742,4121156,7242078,7126574,3780665,1863427,984497,PLA
1289080,2396015,4007045,6826983,6638867,3364926,1799511,891004,PLA
1323122,2428205,4055121,7229234,7194105,3803139,1869401,955933,PLA
1310427,2424827,4094140,7126445,7002975,3668730,1845991,962100,PLA
1459090,2702893,4552715,7993669,7951183,4032836,2013273,1016066,PLA
1501313,2763412,4626237,8024621,8079771,4064073,2072827,1015109,PLA
1473191,2776204,4709438,8280975,8387828,4066916,2073058,1022568,PLA
1285109,2393582,3990749,7389074,7138039,3887410,1887441,912274,PLA
1252261,2398855,3825700,6620903,6213907,3222678,1768463,913825,PLA
1259770,2384416,4042912,7471981,7033237,3895984,1887879,928161,PLA
1460523,2762275,4720267,8325026,8387677,4493730,2263793,1127751,PLA
1443506,2652693,4453198,7949902,7841087,4083387,1998297,1024644,PLA
1502037,2744569,4459114,7717914,8040913,4117011,2105814,1016273,PLA
1376632,2532175,4247119,7806248,7521423,4092948,1957984,1002869,PLA
1467137,2728815,4604104,8016270,8008035,4006733,2021006,1011636,PLA
1318679,2436046,4126169,7236333,7134906,3778065,1863148,987410,PLA
1443358,2709877,4633113,8378009,8382301,5200770,2516592,1282993,PLA
1206173,2310265,3655621,6067032,5858771,2986908,1674811,785852,PLA
1487592,2699809,4405038,7728914,8285526,4078690,2087983,999466,PLA
1860530,3293859,5539572,8215660,8224805,4920534,2439640,1183095,PLA
1283444,2374309,3879239,6685622,6123961,3234747,1709266,833438,PLA
1493203,2759428,4631963,8027545,8072248,4041049,2059467,1013037,PLA
1547872,2791416,4605383,8054223,8186339,4207255,2156222,1028685,PLA
1307632,2406658,3978066,7307006,7207305,3862925,1882946,914092,PLA
1300817,2402702,3981903,7331838,7186347,3870334,1884306,913542,PLA
1238860,2357563,3968069,7527697,6932355,3819239,1868326,891594,PLA
1245982,2411213,3753193,6635561,6019616,3234811,1751261,940064,PLA
1307396,2399990,3998885,7037461,6400852,3420548,1758525,866393,PLA
1225427,2413860,3685876,6547148,5954196,3213002,1757930,966268,PLA
1241750,2368759,4017561,7546471,7002995,3933348,1895802,909908,PLA
1282356,2363297,3878142,7133271,6405094,3272006,1727183,834399,PLA
1317059,2405926,4001892,6974853,6349145,3364591,1743938,865691,PLA
1447866,2717106,4636740,8309870,8315209,4953266,2416147,1227594,PLA
1321609,2465680,4153619,7703254,7311002,4029442,1933061,964788,PLA
1281527,2385171,3973446,6715321,6492150,3248138,1780349,863085,PLA
1559023,2785780,4569959,7996875,8119862,4241226,2169398,1031619,PLA
2098109,3632530,6099155,8368492,8386569,5504602,2698911,1292097,PLA
1200854,2283017,3595439,6762067,6133444,3028212,1668298,770394,PLA
1245631,2319441,3740745,7365855,6662127,3268519,1736949,814401,PLA
1300752,2411769,4054666,6990722,6837954,3531040,1824926,929878,PLA
1461750,2711460,4569699,8001139,7969972,4024209,2015828,1014601,PLA
1289923,2372322,3903967,7096201,6385309,3288239,1729694,840054,PLA
1468720,2654491,4407893,7928522,7840674,4178556,2042494,1034212,PLA
1513551,2776293,4512222,7728251,8110396,4092067,2119725,1011259,PLA
1442219,2741270,4733122,8388466,8387462,5112065,2538350,1279626,PLA
1457979,2759478,4722442,8333873,8387646,4579446,2302098,1148875,PLA
1201125,2366822,3596356,6250152,5759190,3078876,1707862,896692,PLA
1345552,2447949,4026162,7338147,7346913,3890503,1895410,935921,PLA
1501915,2763978,4523099,7840339,8181562,4366177,2224846,1075571,PLA
1271277,2350084,3840332,7187544,6434060,3248241,1723506,826118,PLA
1506692,2774037,4532578,7800535,8166364,4283614,2205388,1058312,PLA
1768539,3167141,5364687,8386510,8387045,5464974,2651531,1313592,PLA
1303880,2388702,3896321,7269213,7086569,3663144,1834911,884623,PLA
1311930,2398274,3917821,7255857,7145227,3717682,1848450,894328,PLA
1397022,2550173,4276047,7726929,7557419,4053340,1949758,1023258,PLA
1269106,2392528,4056045,7433392,7048903,3876628,1883775,937617,PLA
1477875,2777732,4703257,8266471,8376929,4052921,2067911,1017578,PLA
1303113,2404034,3980611,7323474,7193406,3867838,1883848,913728,PLA
1327439,2417853,3965931,7201240,7237866,3810172,1873824,913335,PLA
1320187,2432009,4094401,7230569,7158394,3787489,1865401,973503,PLA
1317752,2429222,4100500,7180968,6976678,3694394,1838969,963129,PLA
1230282,2301194,3700429,7388360,6541239,3160305,1709902,795480,PLA
1465310,2759158,4689595,8306383,8387768,4348044,2181888,1087034,PLA
1232968,2321893,3799985,7443977,6691038,3408962,1769789,831503,PLA
1474243,2659933,4368613,7777866,8370513,4072366,2067112,994610,PLA
1473015,2739481,4615435,8006291,8088654,3993210,2030535,1006369,PLA
1715776,3090300,5205137,8147910,8160940,4570702,2285346,1117597,PLA
1453822,2754908,4725995,8348327,8387597,4719491,2364682,1183387,PLA
1224112,2395148,3678469,6668539,6024069,3192379,1747970,938294,PLA
1512683,2761989,4470166,7688887,8158227,4102705,2124297,1008942,PLA
1512879,2775847,4514474,7733415,8109448,4090272,2118166,1011205,PLA
1265144,2392458,3892355,6661085,6341720,3233189,1774275,890881,PLA
1287544,2428020,3980592,7006805,6744388,3590698,1828030,980234,PLA
1515352,2720870,4464616,7878937,8265946,4150604,2117268,1011250,PLA
1777416,3197898,5440704,8387872,8386967,5406509,2663132,1309015,PLA
1447097,2676573,4504884,8073310,8021117,4099292,2018218,1026863,PLA
1450165,2641552,4371701,7834971,7816088,4137134,2021981,1029020,PLA
1441100,2716513,4659461,8386753,8387544,5193566,2527605,1286195,PLA
1512893,2762509,4470711,7688552,8157161,4102906,2124601,1009021,PLA
1245284,2370460,4013176,7534189,7015562,3930705,1895389,909060,PLA
1319158,2411982,3967170,7114110,7106414,3710159,1857425,904440,PLA
1248309,2400817,3805252,6608577,6174697,3219453,1766680,920864,PLA
1561287,2789071,4574021,7998588,8126859,4242797,2172579,1031554,PLA
1545206,2784972,4595248,8008797,8120486,4188677,2145132,1026323,PLA
899484,1712779,3036952,8357368,6350214,3287551,1319262,855696,PLA
1542308,2790328,4613163,8071094,8201488,4194988,2149202,1027803,PLA
1439888,2649542,4449953,8018019,7922358,4114158,2006197,1029534,PLA
1322908,2428482,4057984,7229331,7191503,3801998,1869109,957214,PLA
1234053,2307825,3722454,7330510,6539302,3166332,1716140,801032,PLA
1310100,2451772,4134063,7681712,7266991,4016159,1927848,956823,PLA
1255969,2381114,4037564,7487695,7026857,3903866,1889551,924311,PLA
1440482,2612372,4336977,7843451,7964310,4113698,2009745,1018797,PLA
1258562,2376408,4011276,7412900,6839153,3796926,1859179,897276,PLA
1359291,2495209,4203865,7490655,7353934,3920766,1908046,1005993,PLA
1518256,2776779,4486445,7681315,8111208,4110720,2132026,1012288,PLA
1299372,2409907,4049037,6971368,6814421,3511405,1821922,925283,PLA
1465121,2758766,4689171,8306995,8387767,4354738,2184509,1088578,PLA
1318003,2434840,4123645,7231562,7131808,3775838,1862422,986583,PLA
1254888,2380174,4036044,7492162,7025043,3906107,1890026,923216,PLA
1329284,2420218,3972632,7226432,7269099,3836004,1877802,919038,PLA
1810397,3225761,5457953,8386554,8386978,5496065,2667823,1316803,PLA
1440756,2708914,4636850,8386227,8387570,5218583,2524307,1288212,PLA
1533639,2784926,4516979,7773482,8125565,4150305,2148010,1017645,PLA
1469929,2748921,4656470,8076654,8093736,4119086,2088060,1040291,PLA
1269321,2384415,3999640,7446604,7089484,3904574,1890592,911000,PLA
1498231,2726173,4432652,7711942,8231552,4088872,2103380,1003484,PLA
1470622,2701124,4503029,7901396,8216656,4021518,2042622,1000157,PLA
1242773,2369648,4019000,7542242,7004712,3931227,1895352,910944,PLA
1275531,2425281,3923594,6917907,6591565,3517651,1814473,977533,PLA
1473842,2773457,4700736,8247204,8344876,4036555,2058276,1015797,PLA
1442481,2709266,4633488,8380718,8384052,5207644,2519027,1284803,PLA
1224799,2382726,3680931,6763199,6091971,3187931,1742955,919540,PLA
1495390,2719134,4425280,7716474,8245963,4086154,2099269,1002411,PLA
1531449,2780356,4623628,8107887,8207307,4482765,2277204,1099559,PLA
1294854,2377969,3872212,7284190,7020794,3601990,1819730,873741,PLA
1466518,2740768,4643263,8110815,8126416,4253525,2134953,1068837,PLA
1473788,2766400,4684315,8183698,8258029,4021327,2049016,1013481,PLA
1498568,2778966,4592201,7958131,8245118,4079161,2101408,1014203,PLA
1110314,2077041,3587134,7789854,6742168,3532809,1592870,922717,PLA
1302044,2386519,3891417,7272260,7073190,3650705,1831824,882409,PLA
1315702,2458541,4143581,7692197,7288412,4022624,1930385,960700,PLA
1278366,2366752,4022293,7337965,7056775,3729185,1810974,974804,PLA
1443290,2713386,4640032,8377818,8387593,5130080,2488138,1267370,PLA
1275038,2354408,3819287,7317066,6876405,3467744,1786405,849852,PLA
1444038,2617315,4339050,7832579,8020222,4106528,2016219,1015239,PLA
1422439,2586731,4322071,7884951,7695646,4142957,1977901,1033792,PLA
1198088,2306145,3619216,6058316,5885551,3080128,1671705,803333,PLA
1469238,2678957,4438067,7840774,8290632,4037879,2049607,996567,PLA
1473720,2774030,4700681,8266737,8387837,4044440,2062763,1016366,PLA
1252854,2374855,4008913,7506607,7038841,3922476,1893878,909671,PLA
1229286,2301605,3697013,7381401,6535426,3158882,1710204,797062,PLA
1325758,2424787,4019826,7228035,7226192,3817201,1872995,940147,PLA
1251969,2327058,3774441,7282123,6484539,3206825,1717099,811688,PLA
1500977,2782248,4670954,8196419,8314025,4103859,2097058,1021244,PLA
2090160,3621634,6081450,8367348,8386585,5486004,2690812,1288593,PLA
1486443,2777975,4649470,8115464,8315181,4061943,2082482,1015548,PLA
1257261,2333369,3792500,7256201,6470704,3218176,1718855,815643,PLA
1164398,2289115,3465181,5782615,5482696,2878353,1628583,781313,PLA
1281168,2387325,4005540,7239099,6636251,3622690,1812584,882980,PLA
1472781,2772873,4700576,8270282,8372946,4046330,2061044,1017345,PLA
1468239,2665949,4397868,7826750,8387863,4057442,2059305,995032,PLA
1197006,2358107,3581645,6197717,5728181,3056387,1698971,883752,PLA
1227060,2341839,3689037,7074793,6315487,3173289,1726448,857807,PLA
1295617,2406619,3923152,6864667,6225628,3312754,1742475,884337,PLA
1196345,2200334,3677563,7577027,6988531,3667840,1705066,897216,PLA
1308567,2422317,4086550,7100349,6971246,3642256,1841941,955904,PLA
1300677,2419960,4100461,7302887,7101886,3811167,1869895,969596,PLA
1443504,2628324,4360477,7850002,7787219,4139718,2011216,1030656,PLA
1446235,2743163,4724471,8343728,8345263,4966805,2474008,1245034,PLA
1468305,2667265,4401555,7832108,8387862,4057284,2059347,995292,PLA
1275686,2376436,3945920,6776581,6500854,3237318,1774276,856452,PLA
1837779,3275722,5519352,8331012,8387098,4895517,2433654,1177348,PLA
1431313,2617391,4384619,7952258,7804896,4131840,1991899,1032712,PLA
1480346,2777478,4678264,8194568,8350407,4053287,2072967,1016224,PLA
1441559,2726680,4689712,8387457,8387510,5160095,2532018,1283498,PLA
1326169,2424255,4014330,7227849,7231189,3819390,1873555,937689,PLA
1473498,2687891,4411021,7782317,7917219,4128082,2059691,1023286,PLA
1380575,2511166,4160951,7587220,7505764,4005498,1932985,980502,PLA
1461158,2729292,4612015,8181142,8213725,4070298,2041663,1021652,PLA
1504479,2779449,4564285,7881440,8210966,4087554,2110633,1013548,PLA
1452661,2744724,4706030,8271302,8277054,4736919,2369346,1189511,PLA
1264327,2388376,4049323,7453145,7040884,3886536,1885876,932777,PLA
1524067,2733788,4484968,7900363,8243779,4167189,2127900,1014777,PLA
1491817,2761874,4584980,7895157,8079735,4034044,2069354,1009508,PLA
1441564,2655827,4462726,8030876,7945322,4110702,2008992,1028913,PLA
1473068,2730582,4620435,8286243,8323006,4967906,2434082,1221670,PLA
1441422,2723637,4680656,8387246,8387520,5170114,2530697,1284305,PLA
1271500,2350201,3809839,7322935,6850628,3443777,1780455,845588,PLA
1473146,2762704,4668950,8220631,8387840,4045802,2062401,1014131,PLA
1499618,2767050,4558864,7835247,8090741,4054871,2087434,1010136,PLA
1305742,2418504,4075027,7060727,6923071,3602060,1835791,946498,PLA
1307869,2399619,3990513,6899485,6360276,3321039,1749428,861023,PLA
1247913,2322155,3746841,7362069,6678757,3283980,1740787,817153,PLA
1485996,2779319,4691901,8241845,8354815,4070828,2078157,1018867,PLA
1491297,2761529,4586720,7899150,8079001,4032656,2068149,1009466,PLA
1243935,2402989,3782625,6594936,6131309,3215885,1764707,928653,PLA
1309852,2400707,3991798,6913346,6350351,3326526,1747101,860868,PLA
1503537,2705109,4470377,7954875,7948314,4202718,2091422,1033212,PLA
1862740,3296966,5544677,8216694,8225779,4925875,2441995,1184095,PLA
1346379,2495615,4195712,7749621,7405732,4058032,1944281,981932,PLA
1727364,3129843,5335444,8387971,8387040,5362080,2644557,1304589,PLA
1240171,2344226,3800336,6360122,6149497,3105028,1723379,821106,PLA
1433406,2625238,4400564,7968308,7833563,4127525,1995388,1031936,PLA
1470961,2706557,4518952,7916254,8198525,4017508,2040910,1001037,PLA
1458562,2637506,4347517,7788175,8248585,4077243,2042661,1000710,PLA
1909842,3374491,5679849,8341387,8386951,5064120,2507081,1209112,PLA
1263062,2340168,3787302,7336935,6789143,3386612,1766264,835416,PLA
1213068,2317153,3684971,6126475,5917735,3010864,1684661,793002,PLA
1160452,2280767,3451089,5732387,5452991,2856810,1620066,768917,PLA
1308207,2394128,3966365,7006636,6337507,3327459,1735762,853719,PLA
1516626,2770934,4615426,8019101,8093975,4107545,2098053,1019022,PLA
1281653,2391575,3992696,7401670,7127409,3891168,1888131,911995,PLA
1327825,2422108,3992159,7227095,7251345,3828224,1875813,927772,PLA
1472223,2773528,4705155,8283956,8387823,4102523,2085740,1030417,PLA
1122293,2109896,3482483,7704993,6475995,3195092,1582540,813556,PLA
1458972,2638076,4347756,7786921,8255034,4076416,2043408,1000300,PLA
1268774,2392239,4055578,7434764,7048346,3877316,1883921,937281,PLA
1563812,2794532,4583096,8005891,8142938,4242400,2176332,1031215,PLA
1224876,2381330,3681208,6773841,6099605,3187431,1742391,917432,PLA
1534779,2785282,4519293,7781712,8126052,4153741,2149096,1018143,PLA
1461638,2763502,4719314,8321148,8387690,4456151,2247000,1118490,PLA
1508097,2772675,4530479,7770133,8102702,4077507,2107085,1010819,PLA
1528101,2739767,4494388,7910280,8233519,4174866,2132822,1016410,PLA
1507194,2768803,4513511,7793253,8163790,4292396,2199046,1057208,PLA
1261783,2338762,3807931,7234052,6458882,3227875,1720355,819022,PLA
1441288,2720684,4671870,8387042,8387530,5179835,2529416,1285089,PLA
1468822,2653294,4356319,7758856,8380755,4060724,2060817,992378,PLA
1272712,2388701,3931510,6684689,6416802,3239364,1777690,877403,PLA
1504075,2748617,4462548,7713316,8049746,4116221,2109108,1015773,PLA
1280395,2386951,4005736,7245047,6643195,3628653,1814178,883469,PLA
1148113,2254660,3407019,5575312,5360100,2789441,1593432,730154,PLA
1797518,3220540,5429683,8325215,8387180,4801319,2392631,1159602,PLA
1266066,2409354,3821967,6728269,6102978,3266351,1747706,917514,PLA
1154639,2268468,3430327,5658389,5409230,2825073,1607519,750656,PLA
1257415,2377503,4006345,7489987,7052869,3917517,1892968,910039,PLA
1329681,2419459,3965649,7226664,7275114,3838955,1878546,915872,PLA
1516320,2778795,4502200,7712674,8133327,4160279,2155575,1025279,PLA
1230257,2305484,3722658,7405462,6580020,3220215,1724458,803858,PLA
1469348,2687814,4459128,7915760,8387858,4054812,2060004,999348,PLA
1253199,2336391,3812332,7349446,6701650,3324403,1750695,846538,PLA
906566,1724653,3054551,8327013,6328463,3277766,1323585,854556,PLA
1249150,2323696,3764820,7295933,6491909,3200778,1716163,809581,PLA
1504938,2752791,4606836,8187810,8259402,4718121,2345576,1155892,PLA
1267077,2362248,3899710,6891128,6508805,3222638,1762254,844992,PLA
1009116,1925112,3356249,8100043,6557825,3499981,1507314,872827,PLA
1270886,2424222,3901554,6883532,6532471,3489406,1809230,976489,PLA
1328914,2420696,3977576,7226600,7264603,3834034,1877298,921250,PLA
1317472,2419796,4060602,7097571,6722771,3560952,1800518,923705,PLA
1330443,2453184,4148675,7310003,7198352,3819402,1876154,992793,PLA
1403064,2564118,4292035,7855724,7622506,4123455,1969957,1021163,PLA
1304626,2397841,3988412,6876811,6376512,3312064,1753235,861277,PLA
1469167,2748736,4658656,8085239,8101821,4146336,2100466,1046872,PLA
1489347,2757534,4634685,8028935,8068672,4030105,2053116,1012052,PLA
1767339,3179178,5362471,8320870,8387241,4730712,2361881,1146299,PLA
1233985,2328050,3828997,7458427,6732689,3479777,1786797,841875,PLA
1497378,2735317,4451263,7728428,8020721,4118818,2098285,1017418,PLA
1070389,1996053,3430485,7782783,6322876,3305145,1489263,856851,PLA
1143320,2147249,3524671,7643692,6489277,3187875,1607491,809872,PLA
1285692,2367276,3889526,7116930,6396373,3279162,1728290,836892,PLA
1495138,2718508,4424624,7716876,8247243,4085912,2098904,1002316,PLA
1022629,1950957,3394765,8068011,6583701,3525434,1530030,874921,PLA
1706959,3096421,5227993,8312177,8387363,4589442,2300358,1119685,PLA
1496393,2721618,4427881,7714875,8240877,4087113,2100720,1002790,PLA
1473653,2749701,4645386,8034241,8054546,3985667,2027315,1008024,PLA
1251684,2410686,3772720,6661884,6043285,3243767,1750252,933661,PLA
1519234,2780654,4494596,7689987,8125709,4108505,2133662,1011911,PLA
1483200,2777711,4664783,8157533,8333915,4057339,2077422,1015908,PLA
1297843,2417497,4096473,7314603,7097130,3817043,1871141,966725,PLA
1267397,2380675,4009034,7344977,6759857,3728833,1840969,891689,PLA
1238238,2314722,3744918,7274827,6535437,3173467,1721984,806603,PLA
1168064,2191204,3574315,7571557,6504906,3179383,1636853,805537,PLA
1429784,2611659,4372970,7940533,7783952,4134993,1989350,1033279,PLA
1382613,2514844,4168794,7601714,7515007,4012189,1935172,983096,PLA
1263192,2355845,3878856,6942819,6512393,3216014,1756829,839820,PLA
1473624,2749239,4644033,8032978,8056088,3986008,2027460,1007949,PLA
1294277,2406743,3918565,6858484,6220068,3310650,1742712,885841,PLA
1306200,2399413,3999188,7046654,6411585,3429764,1760990,867150,PLA
1291347,2390557,3979808,6783973,6442990,3275314,1768822,862316,PLA
1317618,2434680,4124295,7232855,7130318,3776039,1862446,986756,PLA
1469542,2748827,4657581,8081015,8097843,4132929,2094363,1043634,PLA
1470406,2697665,4492892,7891936,8228200,4024071,2043712,999597,PLA
1478700,2777893,4702102,8263967,8374680,4054742,2068952,1017709,PLA
1309520,2395408,3911383,7259857,7127661,3701349,1844396,891421,PLA
1318860,2433729,4112174,7231172,7142236,3780408,1863590,981452,PLA
1223109,2413281,3674874,6530355,5924946,3198873,1755290,965671,PLA
1576055,2811397,4610625,8007882,8143110,4271054,2188789,1036632,PLA
1281655,2387560,4005416,7235357,6631883,3618938,1811580,882672,PLA
1461389,2750380,4711804,8328341,8348821,4974703,2482658,1240814,PLA
1514008,2776597,4510692,7724739,8111041,4093288,2120785,1011296,PLA
1470957,2706496,4518771,7916086,8198730,4017554,2040929,1001027,PLA
1518605,2771906,4614028,8018387,8095811,4113163,2101313,1019527,PLA
1518524,2774826,4639895,8148557,8233415,4573521,2315107,1125618,PLA
1320599,2413004,3966954,7129277,7129296,3727568,1860280,905988,PLA
1264817,2357483,3814220,6531488,6018278,3172827,1692945,818532,PLA
1446674,2715594,4636324,8322593,8327276,4997989,2434119,1237741,PLA
1469510,2683315,4450839,7852693,8276088,4034662,2048234,997273,PLA
1441492,2725185,4685263,8387353,8387515,5165018,2531369,1283894,PLA
1548488,2789571,4547118,7880682,8131910,4195062,2162164,1024129,PLA
1474682,2660584,4369638,7778945,8369396,4073202,2067648,994788,PLA
1288761,2390992,4003613,7180726,6568105,3564171,1796934,878178,PLA
1510672,2757006,4464947,7692095,8168428,4100781,2121387,1008182,PLA
1277285,2385450,4006525,7268954,6671105,3652619,1820588,885435,PLA
1471191,2724150,4560931,8063680,8387849,4050440,2061167,1006520,PLA
1473783,2765790,4682896,8178211,8250526,4020012,2048216,1013281,PLA
1473550,2748053,4640558,8029736,8060045,3986883,2027834,1007757,PLA
1429601,2597245,4330634,7876719,7793221,4135637,1989935,1029682,PLA
1471601,2732238,4583591,8096605,8387847,4049467,2061426,1008117,PLA
1288074,2394657,4002938,6812864,6621700,3350602,1797320,887652,PLA
1454662,2704937,4562522,8131325,8124743,4083693,2030832,1024060,PLA
1470239,2763339,4681202,8250781,8338114,4051573,2056804,1018288,PLA
1295517,2429837,4018417,7065798,6845803,3639172,1837027,982027,PLA
1511526,2772763,4505643,7754615,8149207,4231850,2177874,1042139,PLA
1318867,2413181,3971739,7266069,7241857,3850712,1880704,914999,PLA
1471999,2723204,4567736,7961779,8142971,4005222,2035664,1003733,PLA
1288151,2394762,4003255,6813953,6623025,3351708,1797489,887911,PLA
1288575,2389037,3978012,6764594,6456867,3267643,1772076,862533,PLA
1291886,2392646,3971250,6827176,6673516,3380796,1803420,875147,PLA
1435580,2627159,4402580,7927640,7785087,4109100,1990680,1029008,PLA
2190311,3757609,6301488,8370010,8370302,5717528,2791154,1332314,PLA
1447400,2717397,4649133,8386174,8387562,5226435,2526528,1288957,PLA
1549351,2789841,4548869,7886912,8132278,4197663,2162987,1024505,PLA
1528500,2740358,4495319,7911261,8232504,4175625,2133308,1016571,PLA
1324564,2426336,4035816,7228578,7211656,3810830,1871367,947299,PLA
1317778,2430089,4104168,7188635,7000021,3706662,1842504,966754,PLA
1282068,2387760,4005312,7232181,6628175,3615755,1810729,882411,PLA
1274346,2374228,3938727,6794412,6502092,3235033,1772405,854668,PLA
1216369,2292315,3650869,7105277,6356630,3099019,1690770,783672,PLA
